,text
477,"It's a Trump MIRACLE!

#CoronaVirus DEATH in America!

Just Trump #KAG and #MAGA.

Praise Trump. Be brave. Attend a… https://t.co/HUnJ6uuniC"
478,I am going to be so pissed off if they cut the #olympicmarathontrials coverage off so Trump can talk about the… https://t.co/vnteTUw7SV
479,"How Prepared Is the U.S. for a #Coronavirus Outbreak?
The country is better positioned than most but still could fa… https://t.co/4SAOtUpHI1"
480,#practicalheartskills  response to #coronavirus: stay calm and offer your best #morethanhuman response to the unwar… https://t.co/mygBNnajyv
481,"@B52Malmet #CoronavirusOutbreak #coronavirus 
If we are ready to learn, the corona virus is here to teach us these… https://t.co/Gel1WeXftj"
482,"🚨BREAKING: First US patient infected with the novel #coronavirus has DIED: a person in King County, #Washington sta… https://t.co/YHVypERqt3"
483,"#mtpol #mtnews #coronavirus

Public employers need to provide adequate masks, hand washing/sanitizing.

People who… https://t.co/IF50OFa1If"
484,Imagine raising your child &amp; launching them out into the world so excited to see what they become only to lose them… https://t.co/gAt05pHmD4
485,Hand sanitizers are like liquid gold in the age of #coronavirus and I’m guessing it’s made in China.
486,"Iran: 
Woman in the Video:
Just in few hours five people with corona check in to the hospital 

Iran has the highes… https://t.co/IDrsrNnohD"
487,The #coronavirus gets its first mention on the NBC Sports #MarathonTrials20 broadcast after 90 minutes on the air.
488,@UnityNewsNet Spray them with #coronavirus
489,Most people in the #US don’t have access to healthcare &amp; taking unpaid sick leave is not an option for them. The ‘s… https://t.co/dPFiYMS0ex
490,@real_defender @realDonaldTrump It's a good thing bots can't catch the #coronavirus.
491,"#BREAKING
One person has died from #COVID19 in Washington state, acc'd to Wash. Dept of Health stmt.

This is the f… https://t.co/eQB57tektX"
492,"Aaanndddd there u have it! 
#coronavirus is bullshit! #FakeNewsMedia
Dr. Drew nailed it https://t.co/b83FiwnXTO"
493,"Department of Health confirms first #coronavirus death in Washington state.

Some #hoax… https://t.co/VZCud3OxB8"
494,The first death reported in the USA due to corona. The leader #trump of the most powerful nation calls the virus a… https://t.co/Qcu8F3k7Xk
495,"2⃣ new cases of #coronavirus (#Covid19) in #Pakistan .

Stats: https://t.co/9TajFa5yeV

#CoronaOutbreak #USA https://t.co/KZ74rMgyWM"
496,#Coronavirus Updates: First Death in U.S. Confirmed In Seattle Area - The New York Times https://t.co/bNKIsNFxk5
497,This press conference is coming from the White House briefing room. It is rare the President has held one there in… https://t.co/7PNGNheXsT
498,The French have a funny definition of “indoor events”. No football or rugby events cancelled but runs across the co… https://t.co/RFF7zawadB
499,One person in the U.S. has died of #coronavirus. More people will die today choking on their lunch. Please do not e… https://t.co/mzjCcjb8iy
500,As the #COVID19 #COVID #Coronavid19 #Coronavirus epidemic threatens the #US - #journalists and #influencers MUST be… https://t.co/rUR0Qe9v33
501,"#Coronavirus will 'definitely' spread in California, health official says - Los Angeles Times https://t.co/vld2RUzunu"
502,First #coronavirus (COVID-19) death recorded in the US.
503,"LIVE: President Trump Delivers Remarks
#COVID19 #coronavirus #SARSCoV2 
""Washington State""
https://t.co/BVh7QT1hEA"
504,THE #CoronaVirus HAS OFFICIALLY REACHED THE US AND HAS CAUSED A DEATH!! THIS IS WHAT HAPPENS WHEN CHINA'S CENSORSHI… https://t.co/duk07DoN1G
505,"Hey Drumpf and GOP, still think the #CoronaVirus is a hoax drummed up by the Democrats to hurt you? 

This isn’t ab… https://t.co/pyccddl0CF"
506,"What @WHO  &amp; @UN is doing to stop #Coronavid19 epidemic?

Till now no committee formed by them of words greatest mi… https://t.co/kZaVLjqbII"
507,@nytimes Join us in our #Art #Symbolism campaign #SailorBen against #coronavirus. Hats off to all combating… https://t.co/IBRUwiExax
508,"@uglyrooster4U @NHL What is up? The #sky, #clouds, #planes, #birds, #frisbees, #helicopters, #bees, your chance of… https://t.co/vYj1lQyoP9"
509,Chest Radiographic and CT Findings of the 2019 Novel #Coronavirus Disease (COVID-19): Analysis of nine patients tre… https://t.co/JG0ROQVCZx
510,"In light of the #coronavirus, the IOC should hold a “Virtual Olympics”. Take the times from each country’s Olympic… https://t.co/Cny9ryoBJV"
511,A teen in Washington state has died from #Covid19 #coronavirus #COVID https://t.co/77NB3VBb33
512,#Washington: The first case of death by the #Coronavirus is registered
513,How does the current space weather compare Btwn #coronavirus now &amp; previous outbreaks of #SARS in April of 2003 &amp; t… https://t.co/k7MAKbNblU
514,Volunteers assist workers affected by #coronavirus lockdown https://t.co/d07GO8NcIM via @YouTube #CNN #News #COVID-19
515,"Forget the #coronavirus, Britain will gave its #Brexit wedding 🎊 https://t.co/B9DkdZQb4H"
516,"@RawStory @FoxNews 
@foxandfriends

#FoxNews and #Trump need to stop lying to the public about #coronavirus being a… https://t.co/hwb2obMpY4"
517,Five Reasons You Dont Need to Panic About the COVID-19 #Coronavirus  https://t.co/Wuj6G9kCB2
518,"@TheRickWilson How long before the conspiracy theorists start blathering about #coronavirus ""crisis actor"" victims?"
519,"Schmuck @realDonaldTrump spews that the CoronaVirus is a #Hoax claims the #HoaxPresident POS Trump. 

Now the first… https://t.co/H6vpU7kbP9"
520,It's on. #coronavirus https://t.co/oyiEjwFtVU
521,"🇺🇲 American citizen dead from your ""#hoax "" Donnie.
Why the heck do any @GOP @CPAC @TeamTrump #OnlyTrumpers follow… https://t.co/LJNLj5gdFu"
522,"First #American death from #coronavirus, and your daily reminder that the #trump incompetence is the direct cause.… https://t.co/bcg69Zf4h5"
523,"@BillKristol is our enemy at this time in history....not only flagrantly tweets lies, he is politicizing… https://t.co/WefQPIvXKl"
524,A Canadian family of 5 was kicked off the plane when their daughter started coughing..  https://t.co/oi628QWeFe… https://t.co/GAfS3Y04Fi
525,"#BREAKING
#Turkish airlines suspends all flights to/from #Iraq including #Kurdistan Region due to #Coronavirus outbreak."
526,"1 dead from #coronavirus in #Washington state, health officials confirm. #KingCounty 

https://t.co/jRo1dZjDaz"
527,This is a compelling description of #coronavirus symptoms but also why won't they test her when there's already bee… https://t.co/bZM26JpEeY
528,Clearly a hoax that person volunteered to die #sarcasm #coronavirus
529,The #Twitter potus Trump's mask is about to be ripped off. He's #UnfitForOffice #UnfitToBePresident and his ineptne… https://t.co/pJL6W0tAg0
530,"I used to meet women in the summer by saying ""Hi, I have central air conditioning.""
Now it's ""I have two liters of… https://t.co/Sx1bWCWlUh"
531,"@SenCrawford @Adam_Morfeld @nebraskamegan @neappleseed @NE_NeRHA @NEDHHS @thartman2u @UNMCCOPH @SenMcCollister

Whe… https://t.co/emz2g4IhST"
532,"dominating the headlines and news feeds; the PM is expecting the #borisbaby, more fears over #coronavirus, a shock… https://t.co/djZndkxVCU"
533,Don’t let words like hoax give you a false sense of security. Wash your hands. #coronavirus
534,#Coronavirus (COVID-19) Update: #FDA Issues New Policy to Help Expedite Availability of Diagnostics https://t.co/bbuTr84lHk
535,"BREAKING: Patient dies from #coronavirus in Washington State, first reported death in U.S. - CNN https://t.co/L2jjfZwkeg"
536,"What heart patients should know about coronavirus
https://t.co/QbPvjPWY2a 

#coronavirus https://t.co/pCHYSXod2q"
537,"#MSNBC @KellyO Sadly, I don't expect @whpresscorps to ask GOOD questions. Y'all rarely do. #coronavirus #COVID19 #TrumpLiesAboutCoronavirus"
538,#BREAKING - 1st US death from #Coronavirus https://t.co/qWc6okFqPQ
539,BREAKING: The first US death from the coronavirus was confirmed by King County officials in Washington state.… https://t.co/3v9IIPI5co
540,"Investingcom: BREAKING NEWS

-FIRST DEATH FROM #CORONAVIRUS REPORTED IN THE UNITED STATES

-PATIENT IN WASHINGTON STATE HAS DIED"
541,#coronavirus time to be honest half these people don't even know they have it.
542,"The 2020 Olympic Games are scheduled to kick off in Tokyo on July 24, but with the spread of the #coronavirus seemi… https://t.co/xc2GP0wwee"
543,I guess it’s not a hoax @realDonaldTrump  #Coronavid19 #coronabeer #Coronavirus https://t.co/bLwvGVFWV9
544,"@hellonorthbay @Happyja @MSNBC when he lied about the #coronavirus was a hoax, and yet we are now up to 66 confirme… https://t.co/PPGdZtvH2Z"
545,"Like so many things with empirical evidence (me losing the popular vote, lack of voter fraud, crowd size), the… https://t.co/l7922COaV0"
546,Just have to point out that #trump still says there are only 15 cases and that the whole #coronavirus thing is a ho… https://t.co/BPTmCQfaNl
547,"Prevention is key!!!! #washyourhands #coronavirus #newyork #commonsense
What You Need To Know About Handwashing… https://t.co/TsqrEcDX1Z"
548,"💥Breaking: First death in the US from COVID19. Not a “hoax” anymore, Trump?

No details of the victim yet… https://t.co/7zLb3uNNd7"
549,"Fox News has a guest with #coronavirus on right now. 
Patient says nothing to be worried about. 
They are trying so hard to cover this up."
550,@atrupar The border has nothing to do with this #coronavirus #dummy
551,@SenSchumer @SpeakerPelosi @RepJerryNadler @RepAdamSchiff How about requiring that airlines and tour operators waiv… https://t.co/gX87S3MJvM
552,First #coronavirus death reported in Seattle https://t.co/75FnDN96pJ
553,@RepSpanberger @CNNSitRoom I saw on a video on @CNN of China spraying entire streets with disinfecting chemicals tr… https://t.co/bA67K7j46x
554,"@angeel_pineda Damn, #coronavirus got you too?!? 😱"
555,"Democrats' disgraceful dissembling only increases #coronavirus threat: New York Post https://t.co/DzCRVobQvj

MORE… https://t.co/fLwwo9M0Qg"
556,"@realDonaldTrump Donald, I am 69 and my husband is 70. Very relieved to hear that the #Coronavirus is a hoax perpet… https://t.co/CS0LK3nRu2"
557,"#CoronaVirus Outside of China - 6,763 cases and 107 deaths.

To date a total of 2,942 deaths and 86,020 total… https://t.co/HQkEfJ3YsK"
558,"""Health officials in California, Oregon, Washington state worried about #coronavirus spreading thru West Coast comm… https://t.co/RbbbbXyHeX"
559,"Watch live: Trump holds coronavirus press conference https://t.co/OhGmsHK6Vn via @YouTube #coronavirus 
It pains me… https://t.co/YRit00IlYj"
560,"@Martina @MSNBC @morgfair @realDonaldTrump Can
@realDonaldTrump
 contract a #hoax? Is it illegal to hope he does? I… https://t.co/wo6C2hLhEN"
561,"A person in Washington state infected with #coronavirus has died, according to the Seattle and King County Departme… https://t.co/BwWV70LVtU"
562,So I here there is a way to track this nasty #coronavirus by way of cell phones. An App that knows other phones tha… https://t.co/QPEPL1MdcX
563,"@thomaskaine5 We are considering cancelling our once in a lifetime Hawaiin #Cruise with #NCL

We feel 'forced' to p… https://t.co/GsqvaKTs8B"
564,"OMG the #coronavirus just killed @tiktok_us !!! Boring adults are invading it... if you want to know how it’s done,… https://t.co/SvUQnSDTxS"
565,"B R E A K I N G : #CoronaVirusUpdate 
The #US has their first #COVID19 Death. 

Washington Dept of Health has confi… https://t.co/cagbTNqoKZ"
566,The #Coronavirus is having a varying impact on different regions. The difference in mortality and recovery rates ar… https://t.co/bf5eauVmt5
567,First  #COVID19 death in the US as Trump about to give news conference at White House on #coronavirus. Hopefully he… https://t.co/I8bJBZ1sTW
568,"#Italy🇮🇹 has reached 1,128 cases, 29 deaths. 

#COVID_19 #COVID19
#SARSCoV2 #SARS_CoV_2
#CoronaVirus #CoronaVirusOutbreak"
569,#Pharmacists Concerned About Shortages in Wake of #Coronavirus  https://t.co/XVKI0lzI6H https://t.co/ljPSqmkZTd
570,"@MysterySolvent They just announced a death in WA. Hoax my ass. This presser isgoing to be a disaster, think he’ll… https://t.co/iM35R5tQ8L"
571,11 cases of #COVID19 #coronavirus confirmed in San Antonio https://t.co/ZoYRcxY6vv
572,@Cmags1963 @SkyNewsBreak @PetersWooll The fawning over #LiarJohnson when we have never had such a corrupt governmen… https://t.co/FnqK374e04
573,Just gimme the call #TheDivision #coronavirus #COVID19 https://t.co/WAO3wdyQlQ
574,And thanks to terrorist state #China #kingcounty King County #Coronavirus #CoronavirusOutbreak @XHNews @XHNorthAmerica
575,#Beirut Governor orders closure of Sunday market and popular markets in the city due to #Coronavirus | #Lebanon
576,"There you go😘

Alcohol kills the coronavirus😂

#coronavirus #Coronavid19 #corona #COVID19 #who https://t.co/4A9LbJ4NBa"
577,"France reports 27 new cases bringing total confirmed cases there to 100 and 2 total deaths, with 43 new cases repor… https://t.co/iYr7u0vftG"
578,Y’all laughed when I said I had bugout bags and supplies for a pandemic. #coronavirus
579,.@NBCSports May break away from #olympicmarathontrials because @realDonaldTrump is expected to do a press conference on the #coronavirus
580,"While I'm already very familiar with the plot and theme of the book, the time has come to actually read Camus' ""The Plague."" #coronavirus"
581,First U.S. death from #Coronavirus has been recorded in #Washington state. https://t.co/WIYUKd3UGi
582,The latest #coronavirus updates curated by @TwitterMoments: US reports first coronavirus death in Washington state  https://t.co/7shs8ZD81N
583,Good job @Uber for reminding drivers about #coronavirus !💯👍 https://t.co/r2XeKjDQI7
584,"The first death in the #US from the #coronavirus confirmed in Washington state, health officials said."
585,"An #American has now died from #CoronaVirus / #COVID19 / #COVID19US ...

He was 19 years old. 
Lived in #Washington… https://t.co/90Z1LXsWMj"
586,#CDC warning for #Italy #coronavirus https://t.co/SEL5qoNh0i
587,"A person has died of #coronavirus in WA. 
Ask their family if they think #coronavirus is a Dem hoax.
@senatemajldr:… https://t.co/29NbHpKIGP"
588,"Do the ""patriots"" attending #CPAC2020 believe the draft-dodging-Donny claims that the #CoronaVirus is just a ""liber… https://t.co/bLmrHg6YQw"
589,@realDonaldTrump are the states counting all flu deaths as #coronavirus deaths? https://t.co/nCr7jPuPUR
590,"#CANADA |Public health officials taking stock of supplies, equipment to prepare for possible #coronavirus #pandemic… https://t.co/prFIFLnecA"
591,"Market’s ‘coronavirus collapse’ is built on a complete non-event: GOP, step away from the ledge | The National Sent… https://t.co/AQtjAe8QHR"
592,"My worse fears confirmed: #Iranian fighters &amp; proxies, including Hizbullah, spreading #Coronavirus to #Syria &amp; Leba… https://t.co/Q1BQArO1B9"
593,"Do you think #coronavirus cases will increase in Iraq and will appear in Kurdistan Region of Iraq?

#coronavirusIraq
#TwitterKurds"
594,"JUST IN: Person in Washington State First in US to Die From The Coronavirus. #coronavirus 
https://t.co/HYFcrh3ZFO"
595,#BREAKING: First #coronavirus death in the U.S. happens in Washington state https://t.co/Hsb8cfBsac
596,"If I catch the #coronavirus, I am going to intentionally infect as many cops as possible. 

I really hate fucking p… https://t.co/Xz2bnUD5hv"
597,@QTRResearch How could it not? #CoronaVirus The homeless/sanitation/hygiene problems are serious in major cities in Cali. Thank the #Dems.
598,"*** How To Prepare Your Healthcare System For A New Coronavirus ***

https://t.co/1BQBqYFRS0

#COVID19 #SARS_CoV_2… https://t.co/ZxL1vcvreC"
599,Welcome to the land of hospitality ❤️#coronavirus #CoronavirusKe #PZvLQ https://t.co/pcJgFR0t5w
600,He was 19 years old. Nineteen. He was not old &amp; did not have a compromised immune system. #coronavirus #COVID19… https://t.co/nGUYIJ3eYI
601,Today's COG | https://t.co/KiO6WuEbax | News from 500+ sources around the world. | Expect multiple perspectives. #coronavirus #covid19
602,"@drfessel @GrannyGloom #DipshitDonnie called the #coronavirus a hoax, so where’s the problem? #STFU"
603,"@howroute Wow, 19 years old. This person had their whole life ahead of them. Tragic.
#coronavirus"
604,"1-3-2020 02:34

The US has its first death of #WuhanCoronavirus. Meanwhile there are 29 deaths in Italy caused by t… https://t.co/2aWyGC4sRx"
605,@PAlearner Looking at current situation and I think it will fall more #Coronavirus
606,"@TeamTrump @kayleighmcenany @realDonaldTrump People at Trump rallies can, unfortunately,  pick up #coronavirus… https://t.co/ccit4v2TJd"
607,Entrepreneurial opportunity: creating engaging @gofundme pages for your friends who contract #Coronavirus
608,"#Kurdistan region have forced gyms to close amid fears that they could help spread #coronavirus . 
that’s mean welcome back dear depression."
609,"Real-time updates on the #coronavirus worldwide. Outside China, Iran, and South Korea, so far deaths are contained.… https://t.co/wPlBSTHfXR"
610,@BNODesk @OANN @GrahamLedger @Liz_Wheeler @KellyannePolls @realDonaldTrump Let’s go ahead and behave more like… https://t.co/QFtwe4RMWj
611,BREAKING: First official #coronavirus death in the U.S. reported. https://t.co/cti1BCZaSW
612,"Wish those posting #coronavirus stats, would post alongside data for SARS and current  flu seasons stats. Context is vital."
613,Is the first death reported in usa about the same 18 year old student from washington state who tested positive?… https://t.co/7U9nooVs0C
614,Hey @realDonaldTrump Where is that #coronavirus shot you promised to be here shortly?
615,unplanned 1:30pm #coronavirus presser. 1135 days in office and finally something big enough to cut into his tee-tim… https://t.co/Sj4ED08M1l
616,"I searched Coronavirus and twitter thinks this anti-Trump opinion is “helpful”? How? How is desperate, disinfo root… https://t.co/rwUbUazIAC"
617,La notizia confermata #covid19 One King County patient has died due to novel #coronavirus infection https://t.co/t33lQnay5K di @seattletimes
618,@itsmeag95801301 @King_Of_Shade Him saying “their new hoax” isn’t calling the #Coronavirus a hoax?
619,"I just read that the first death in the US from the #coronavirus has been confirmed, I guess that's the reason for… https://t.co/tT5uuZiGXX"
620,#coronavirus death in #USA be same as if it was a shooting be more excuses  #wakeup
621,Didn’t hear @SpeakerPelosi or @RepAdamSchiff or @RepJerryNadler talking about the #Coronavirus while thy were tryin… https://t.co/S7tFbzgbTt
622,Emergency doctor at #Paris hospital #PitieSalpetriere says some patients are sent home without being tested for… https://t.co/7CWSu9x5ak
623,First death from #coronavirus in US likely caused by @realDonaldTrump's administration not protecting medical workers from the virus.
624,"Sixth passenger from Diamond Princess cruise ship dies from #coronavirus: The Hill https://t.co/5I55ISDEuW

MORE w/… https://t.co/EEG9GMed7w"
625,@JustinTrudeau That the measures you enacted to protect Canadians against the #coronavirus a complete failiure. 50%… https://t.co/W7koqOc5nS
626,Sounds like I will need a #mask on my daily @MTA commute. This is terrifying  We’re going to be increasingly recomm… https://t.co/7Ly8gk174b
627,#Ireland #coronavirus we dont need quarantine or specialist care... we got Hand Sanitizer from Penny's
628,"Hey @realDonaldTrump (@POTUS ) The ”hoax” just killed it's first American.

Prayers to that American’s family and f… https://t.co/m8Rv55kSQx"
629,NASA Images Show The Reduction In Chinese #Pollution Because Of #Coronavirus https://t.co/sGShE2Y40o
630,"This:

“Many governments have been signalling that they will stop the disease. Instead, they need to start preparin… https://t.co/aQ3p0uGWoA"
631,"@TrumpWarRoom @realDonaldTrump Pathetic, especially since your appalling @POTUS referred to the #coronavirus as a “… https://t.co/6fqzQZxKbf"
632,#coronavirus outbreak in #France https://t.co/kp4uic4SD6
633,Can #satellites somewways help the #Coronavirus if it spreads to every country? 🤔
634,"Some of y’all need to stop being hoes .. 

Y’all gonna catch the #coronavirus"
635,First person in the US rather. The confirmed death is in Washington State. #coronavirus
636,"@BNODesk Guys, when &amp; if tests start mass occurring in USA, just prepare to see huge numbers of infections!… https://t.co/P1DxmPqw1b"
637,Washington State reports first death from #coronavirus in the United States - https://t.co/1vhnezQXCR #COVID19
638,"Watch live: Trump holds coronavirus press conference @NBCNews
#COVID19 #coronavirus
https://t.co/grglP9jGZ5 https://t.co/uIX8YLKzxu"
639,The only cleaner that kills #coronavirus https://t.co/cwrpHvp43u
640,Dear @realDonaldTrump: I hope you apologize for using the term “new hoax” in connection with the #coronavirus outbr… https://t.co/cDnxOjGfNy
641,Just found out that #Coronavirus only affects boomers. WE GOOD SON!!
642,Whatever #Coronavirus wants Coronavirus gets!
643,"Can @realDonaldTrump contract a #hoax? Is it illegal to hope he does? I mean it is a #hoax, right? It's a fallacy i… https://t.co/pRFILVHeJQ"
644,"@afbranco The #Russianhoax: Failed
The #UkraineHoax: Failed
The #coronavirus: Wil fail.

#DemocratsTheEnemyWithin"
645,@Nancy_Crouse @ReporterPhoenix State controlled media will do that. #coronavirus
646,"I AM LIVID!!!

First US death from #coronavirus is in King County, Washington State. 

Please, tell me more about h… https://t.co/rrWjKOgSba"
647,"People don't die from a #hoax.

#CoronaVirus
#TrumpVirus"
648,Standing by on CBSN: Live Press Conf w/ Pres Trump on #coronavirus.
649,"👇🏾👇🏾👇🏾👇🏾 from @Surgeon_General 👇🏾👇🏾👇🏾👇🏾
https://t.co/YdjOqwopOh
#Covid19 #Coronavirus"
650,First US Death from Coronavirus Confirmed. WHO Refuses Pandemic Status #coronavirus https://t.co/U83Xjp652t
651,"@ddiamond so...@realDonaldTrump has been communicating about #CoronaVirus every day. 

Leftist media refuses to cov… https://t.co/zzn00R22Fk"
652,"While waiting for Trump's press conference, I put on Fox News and it's NONstop #coronavirus. IS THERE NO OTHER NEWS? #Coronahysteria"
653,"First confirmed death from #coronavirus in King County, Washington. President Trump to speak at the White House shortly."
654,Not voting is the number one cause of unwanted presidents. It should have been #NeverTrump done. There are bigger t… https://t.co/nB3lEAggPL
655,#Coronavirus: First British death - #BBCNews https://t.co/z1kBaKYoYS via @YouTube
656,#TrumpLiesAboutCoronavirus -- Trump Administration Spread the #coronavirus !! Yes they did! #TruthMatters… https://t.co/tWmLbqFFii
657,Here’s a happy video to take your mind of off #coronavirus with a groovy MAGA song. #magaaintgotnocolor #groovy… https://t.co/icVDRfEc8G
658,HIDDEN IN THE DETAILS: The Market Downturn is Being Blamed on Fears of Coronavirus But Several Experts Claim It’s D… https://t.co/JIbfsUh3ly
659,Is Bernie starting to take precautions with #Coronavirus spreading? His risk of dying if he gets it is close to 15% 🥺 #protectBernie
660,An 19 year-old American has now died from #coronavirus  A family has lost their child. Any attempt on the part of T… https://t.co/De3QzqTV4R
661,Could the #wuhan #coronavirus #SARSCoV2 be a race-based bioweapon? Read my concise analysis of this and other consp… https://t.co/LzFQBJrzMp
662,Have Rs and Trump been convinced this #Coronavirus is not a hoax? A person in the US has died from it.
663,So a Saturday afternoon drinking game. One shot for the word hoax. two shots for the word Democrats. Threes shots f… https://t.co/S8Ty9sG76X
664,Italy extends closures until March 7th. Get the latest #Coronavirus info live from Italy. https://t.co/eqJm6JvtCw https://t.co/vNiYjUUSqZ
665,"Coronavirus in Italy:

- 239 new cases today
- 1,128 cases in total
- 50 recovered
- 29 deaths
- 105 in intensive care

#Italia #coronavirus"
666,First case of #coronavirus confirmed in Ecuador. #COVID19 😔
667,@QuickTake .@realDonaldTrump said the death of #coronavirus victim is a hoax.
668,"No Joke: Trump Administration Considers Tax Cuts To Combat Coronavirus Impact  https://t.co/1SBqKOQdcL.
#COVID… https://t.co/DZU6jm1s1A"
669,"Cruise lines, passengers scramble to respond to #coronavirus: ABC News https://t.co/jyPheZ8AQx

MORE w/ EcoSearch -… https://t.co/NyaFroSAQx"
670,"DIRECTO 48! Buuuuuuuuuu!!

https://t.co/3O5p76vqqe

#dragonball #dbmultiverse #kakarot #dbmanimated #clipstudio… https://t.co/TVklc5LJxP"
671,"NEW: #France reports 27 new cases of #coronavirus, or 43 new cases so far today, raising total to 100."
672,#CoronaVirusUpdates #coronavirususa #COVIDー19 #Covid_19 #COVID #Covid19usa #PandemicPreparedness  #pandemic… https://t.co/kqf1qU3lyB
673,"The #UnfitForOffice calls this a “Democratic Hoax” during his campaign rally ...

1st #coronavirus death in the U.S… https://t.co/IBFwm2xwVy"
674,@BNODesk Anyone getting scared yet of the #coronavirus movie?  Those who have not prepared are you nervous there wi… https://t.co/Nev4IkckmW
675,"@Out5p0ken Trump did not call the #coronavirus a hoax. 

He called the Democrats' criticisms of the administration'… https://t.co/vstaWbwgMx"
676,Coronavirus stock market crash may have created a once in a lifetime buying opportunity: strategist… https://t.co/Yy2wv3TqQl
677,Former senior adviser to the SARS commission says ‘heads should roll’ if supply of N-95 masks is still an issue in… https://t.co/qCye5nT6qs
678,"France's Advisory on Coronavirus Warns People Against Kissing, Bans Large Gatherings
https://t.co/OWjbZr0hOq… https://t.co/mR946fseWe"
679,"This woman is running for US Congress and thinks that Gates, Schiff, Soros, and Clinton are conspiring to spread… https://t.co/oib39hZKW6"
680,The President will address reporters and the nation here in just moments following the breaking news of the first U… https://t.co/K3f31f0wv6
681,@realDonaldTrump @GOPLeader Forbidden fruit of Genesis was a peach. Adam wife Eve impeached @POTUS (Cain). @CDCgov… https://t.co/iVYIaLmWdT
682,I'm more concerned about the response to the #coronavirus than the virus itself. People don't think rationally–espe… https://t.co/T94duYZlpO
683,"Trump holds briefing on coronavirus response #COVID19 #FirstUS #coronavirus
https://t.co/6XAObu8CZF via @YouTube"
684,"#Iran’s famous Actor, Singer Ahmad Irandoost says he has infected with #Coronavirus. 
#CoronaVirusUpdates… https://t.co/zbOLEB61yI"
685,@tedlieu @realDonaldTrump Please stop lying. #Trump never called the #coronavirus a hoax.
686,"Actually, Monday’s hearing is now off, per the judge’s order. But I don’t think we’ve heard the last of Fairview,… https://t.co/iuDURf4t5t"
687,Guy being interviewed on Fox with the #Coronavirus says it feels like a small cold and he would have been back to w… https://t.co/5UNABynirg
688,Costco is running out of supplies due to panic buying. #coronavirus https://t.co/nHPkLa11l5
689,"We're about to hear some proper crazy #hoax #coronavirus #COVID19 

A death on U.S. soil. Still a hoax?… https://t.co/fiKOxkyp6S"
690,"@MSNBC TRUMP IS THE POS HOAX! VOTE NOV 🌊
#CORONAVIRUS 

https://t.co/zJ0pvKNNgq"
691,Donald Trump is in way over his head. @realDonaldTrump has got to go. #coronavirus #COVID19
692,@realDonaldTrump @GOPLeader Forbidden fruit of Genesis was a peach. Adam wife Eve impeached @POTUS (Cain). @CDCgov… https://t.co/OdFO6qYx2s
693,"First U.S. DEATH from #coronavirus is confirmed in #WashingtonState , according to health officials :… https://t.co/zJ9byRbSxw"
694,Oh god trump is about to speak #coronavirus
695,"Excellent  article on calming down &amp; educating kids during this #coronavirus pandemic

#COVID19 #PublicHealth… https://t.co/gZmJCiE0kd"
696,Everybody needs to see this❗️@lookner @V2019N @coronavirius @inteldotwav @2019nCoVwatcher #COVID19… https://t.co/MvBizXhPBg
697,BREAKING: The #Coronavirus is now officially the #MAGAvirus
698,"@RepTedLieu, I just watched your segment on @MSNBC. It is easy to see through your facade. You are politicalizing t… https://t.co/eFav0a9Wnt"
699,"Now that I’m unable to travel, I’m realizing my only other hobby is panicking. #COVID19 #coronavirus"
700,We’re waiting to hear from President Trump to give an update on the #Coronavirus as Washington State reports first… https://t.co/vnuijleCrn
701,"Goddamn Democrats are ruining everything.
Why don't they just concede the elections so we can focus on swapping out… https://t.co/953COVzD8T"
702,"Yeah right, “it’s a Democrats’ hoax”.  Our govt doesn’t know how to manage crises but to create them.
#coronavirus… https://t.co/uzTpTQ3NJf"
703,My left eyelid is twitching. Is that the first sign of #coronavirus ?
704,This is deranged. #coronavirus https://t.co/N3Yv4gwZTF
705,Coronavirus is leading to a significant drop in industrial activity - which may lead to an abrupt rise in global te… https://t.co/Y8pW2NbTfO
706,@RTMcFadyen Lots. We have elected the devil to the WH. #CORONAVIRUS
707,@davidaxelrod @realDonaldTrump Irony ...his ignorant Fox-following disciple base who think he’s Orange Jesus will b… https://t.co/fB1Zfq73Fb
708,Nobody knows more about the #Coronavirus than ____ [fill in the blanks] https://t.co/GQqC5DCdZi
709,@realDonaldTrump @GOPLeader Forbidden fruit of Genesis was a peach. Adam wife Eve impeached @POTUS (Cain). @CDCgov… https://t.co/8juF7US7qJ
710,But I thought that Trump said the Sping heat would kill off the #Coronavirus https://t.co/HNPNEmgcGE
711,"If confirmed, then everyone should drop the dead cat of yet another Johnson sprog and focus on… https://t.co/csBDljQ0Pu"
712,"#Coronavirus: Iran's deaths at least 210, hospital sources say - #BBCNews https://t.co/eTsLnPmzav via @YouTube"
713,"FIRST #Coronavirus DEATH in U.S. Confirmed in KING COUNTY Washington State https://t.co/QSOZUHtYmT 
#TAP"
714,"@realTuckFrumper @PhobiaSoup Meanwhile - back in the White House, a news reporter is trying to find the… https://t.co/cc4uboLW4t"
715,Standing by for @POTUS briefing on #COVID19 #coronavirus. Chat and participate in our @discordapp server… https://t.co/1tlXwCDwOB
716,BREAKING: Washington state reports first US coronavirus death. #coronavirus
717,"First US death from #coronavirus #COVID19
https://t.co/Tf14dE2awg"
718,Amazing NASA images show how #pollution has #CLEARED over #China https://t.co/ZYAnj9U3eD  as #coronavirus #crisis has kept everyone indoors
