,text
428,"➡️LyingLiberals are at it again! 

❌ lied about #RussianCollusion

❌ #ImpeachmentSham

❌ called #Soleimani a victim… https://t.co/qqsZbeJzgn"
429,"The last will and testament of Martyr #Soleimani:

Dear God,
thank you for letting me shed tears for the children o… https://t.co/fMFOHbk9O4"
430,@IfNotNowOrg @BernieSanders @RashidaTlaib @IlhanMN @BettyMcCollum04 Now go say Kaddish for #Soleimani
431,"In #Iraq, At Least 10 Attacks On U.S.- Led Forces Since #Soleimani’s Killing; Shi’ite Militias Ramp Up Threats… https://t.co/ARxhd6bZTD"
432,@NolteNC I'm still recovering from WWIII last month. Or was it the month before?   #Soleimani
433,Anyone invested in the stock market right now is delusional. #COVID19 is poorly understood. The outbreak in #QOM is… https://t.co/NOKy2r7tXy
434,"📸 ""Oh God, I have been left behind the caravan of my friends....My Creator, my Beloved and my Love, - Let me burn a… https://t.co/mMiA4fWe7Z"
435,#wuflu: the #Soleimani connection #Qom #wars #coronavirus https://t.co/6DGzlnY8QV
436,"On Jan 6, the body of IRGC Commanding General #Soleimani was in #Qom #Iran 

In particular in the Mosque was packed… https://t.co/rCBHvu8sL1"
437,#khamenei and the current #Iran regime is the most dangerous terrorist regime of all time in history. They call a t… https://t.co/LFQehCHs4Q
438,the reproduce of the slogan of the protecting of the oppressed and the liberation of #Jerusalem. even his huge medi… https://t.co/YqtHU1409w
439,"Peace be upon you who served humanity till their last breath, 
Upon that name that shall forever be engraved in our… https://t.co/yxJ6vvahra"
440,"Some new photos from #Iran of another #Soleimani commemoration ceremony with #IRGC top brass. Spotted: Salami, Fada… https://t.co/NXncsF5MsS"
441,"#Iran's Guardian Council's Abbas Ali Kadkhodaei, who was sanctioned today, responds via Twitter. Mentions U.S. deal… https://t.co/FmS55nuNJ5"
442,"@SenMcSallyAZ @FoxNews

In his bid to erase Obama's legacy...Donald Trump lit a fire by exiting the #IranDeal and p… https://t.co/Tx5DKDCPpS"
443,@SteveRamsey333 @southfronteng The USA MURDERED #Soleimani in cold blood. How would you feel if a top USA  General… https://t.co/AuXhDkYHqk
444,"In an article for @RCDefense, @SAISStrat student Brandon C. Patrick (@AirPowerAnalyst) writes on the strategic impa… https://t.co/Ir7fXo3BBM"
445,"Via @RCDefense: my thoughts re admin's discourse on #Soleimani strike:

https://t.co/aE1ReYCgRk

#MENA @SAISStrat #Iran"
446,The killing of #Soleimani may form an incentive for Assad to end the state of playing on the ropes between #Russia… https://t.co/w8vlafzte7
447,"#MustRead
To all those who expressed opposition to the elimination of #Soleimani:
After Soleimani: #Iran's scramble… https://t.co/V7GzfaEe4J"
448,"The total is now 109 with Traumatic Brain Injury- @realDonaldTrump assassinated #Soleimani, equivalent to killing… https://t.co/ysASIjGg5c"
449,More details of US brain damage emerge from Iranian missile strike - https://t.co/roGFw7SaLj via @The_Levant_News… https://t.co/gqEzBGaHeT
450,@ChrisMurphyCT No Dems’ Iran policy was a disastrous failure.Youre betraying the USA to support Iran’s Regime. When… https://t.co/DIyrt5Fe27
451,"@Only_Daimon That is how we hunt deer..
for #Soleimani animals also"
452,"iraq, iranian influence and the death of #soleimani.  With the killing of Iranian General Soleimani by the US in Ir… https://t.co/hZKVHIasra"
453,"@Feelmoor27 @Noor_as_Sunnah #Soleimani was the most powerful military man in the mid east...second to none, the bat… https://t.co/7mrsaF47kk"
454,"Qasem #Soleimani's life: Secrets of his role with #Turkey, #Russia, #Syria: https://t.co/oVJobEoyeI"
455,Statue Of Qassem #Soleimani Put Up By #Hizbullah In South #Lebanon Sparks Criticism: It Is An Expression Of Iran’s… https://t.co/8sPxpiyADT
456,"Gen Hejazi, deputy #IRGC QF commander, claims #US attempted to indirectly kill Soleimani many times in past year wi… https://t.co/9FJZU3M6XG"
