,text
232,"*Again, more good news that I'm pleased with! 😏*
#Metoomovement prevails! 👏💪👍 #MeToo
&lt;&lt;GUILTY&gt;&gt;
""Hollywood Kingpin,… https://t.co/0DJfo3oxmF"
233,Oh ok so the #Metoomovement  rules have changed 🙄🥴 https://t.co/iEbHKncqYC
234,It’s refreshing to see the urgency of an outcry now. Compared to the his word against hers in the 80’s. You know ho… https://t.co/nIhyNprAhC
235,"#Metoomovement
#WeinsteinDidNotKillHimself 
He didn't get epsteined. https://t.co/GVxwCXiS8A"
236,"Really? I'm not su3most people are ready to ""get over"" #Metoomovement https://t.co/VJ6pgg3nCz"
237,@757_MoJo And that's the problem with making sweeping  statements about groups. I'm sure most of the people who rid… https://t.co/kAVDgURHzF
238,"@nytimes @FoxNews @CNN @USATODAY Yes, next case. @realDonaldTrump Investigation of the same crimes as Weinstein. Gr… https://t.co/1itQH9keBs"
239,@MichelleObama praised #Weinstein see #LiberalismIsAMentalDisorder she knew just like @OWNTV exactly what he was do… https://t.co/hCJZuZ90jm
240,"“For once, he won’t be sitting comfortably. For once, he will know what it’s like to have power wrapped around his… https://t.co/cZp9J7iBva"
241,"Cancel #toxicfemininity There is nothing more powerful 💪🏼 then being a #woman in Donald J. Trump America 🇺🇸
The… https://t.co/lcPkim5H1c"
242,"Congrats #MeToo #Metoomovement on success w/Weinstein &amp; Cosby finally paying for their many crimes, but w/24+ claim… https://t.co/KKwu3pjz4t"
243,Photo: Harvey Weinstein was convicted of rape and sexual assault yesterday afternoon as jurors reached a verdict. H… https://t.co/0bnFv9Eqyu
244,Justice was served. #justice #Metoomovement https://t.co/u1ZOStzika
245,He's him and we're we. #verdict #justiceformetoo #metoo #metoomovement
246,@latimes Long overdue. The sick culture of Hollywood and liberal elites 💰 allowed this monster to pray upon young w… https://t.co/bdVDOBNvtF
247,Another powerful man who sexploits- what a shame Placido Domingo! Plácido Domingo apologises to women who accused h… https://t.co/WVDDXBwJfF
248,WHY HASN'T THE #Metoomovement CAUGHT UP WITH BILL CLINTON YET? https://t.co/t9wnUIFZn9
249,"@MichelleObama care to comment Moochelle? #fraud Oh, and I’m wondering if you and your fellow demokkrats wil be dem… https://t.co/FLLjRWusnM"
250,Weinstein handcuffed and taken away in an ambulance after being found guilty. Hear the details on… https://t.co/nDWPk1xZLS
251,"@katierosman Exactly where he belongs.
See you Harvey.
#MeToo 
#MeTooSTEM
#Metoomovement"
252,"You have also fought bravely, not just for the #Metoomovement but for truth in journalism as well. Your work is ext… https://t.co/dyluoMhQZv"
253,"#MeTooMovement #MeToo 
 Harvey Weinstein found guilty at rape trial  https://t.co/iA2xDu2THJ"
254,"‘A new day’: Harvey Weinstein convicted, led away in cuffs
#MeTooMovement
#Hollywood
#HarveyWeinstein
#Weinstein… https://t.co/sNVKGlkgTj"
255,#Metoomovement I am happy y'all got Justice women need to feel good about themselves God bless America thank u ladi… https://t.co/78oaswF0UY
256,@ChelleGreenLLC Facts. You notice he didn't have the circus of the whole #Metoomovement or the #TimesUp movevement… https://t.co/eQEYmLvjdL
257,Thank you brave women #metoo #Metoomovement for bringing light to this toxic norm of the 20th century. #shesaid… https://t.co/FnWPfcGxLs
258,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/0bnZS8qXhN"
259,"@FLCL_BlackMetal Mass accusations occur for a reason.
Women haven't been believed by a male-controlled, corrupt
no-… https://t.co/eBuGVHw3mY"
260,"Some justice at last. #MeToo #Weinstein #Metoomovement Artwork by Tara McCullough, University of  Edinburgh https://t.co/RY4cjaXATg"
261,Well well well @WhoopiGoldberg !  And you dare run on about @POTUS on the @TheView??????? You have NO MORAL HIGH GR… https://t.co/V27hw73sNu
262,He’s finally getting locked up! 🥳 It’s a good morning! #HarveyWeinsteinGuilty #MeTooMovement https://t.co/wRy097iRZt
263,"Harvey Weinstein, GUILTY, but ""escapes"" the more serious rape and predatory sexual assault charges.… https://t.co/U9IjqIKXG6"
264,Fyi @CristinaSegui_  where are the #Metoomovement #Feminists?@Petrit https://t.co/8BT9bW9erF
265,"Filled with shame over her assault, Jennifer tried to forget about it instead.

But trauma leaves scars that can't… https://t.co/UOrn1wxbkt"
266,#HarveyWeinstein is the first #MajorFigure #TakenDown by #MeToo to be #convicted https://t.co/0cKH7l7lxw via… https://t.co/x19a5vKrVL
267,"@Alex_Engelbert Ha! Wishful thinking. This will just energise the self-important, perma-yapping, vindictive shrew.… https://t.co/8MjNRKrfED"
268,I was concerned due to his power he would get off DELIGHTED justice is done &amp; for the brave victims no matter WHO y… https://t.co/djafRGqcmj
269,"Yesterday was a turning point for #MeToo survivors 

Powerful people who abuse their power #Weinstein have no where… https://t.co/hwraUMKElQ"
270,"Fascinating case and not unique to 'showbiz'....

#metoomovement #weinstein https://t.co/WIPmylw5CJ"
271,Is this the turning point where we oust misogynists like #Trump &amp; #Boris &amp; build a better world thanks to the… https://t.co/wdfQG8apjD
272,Why do men think they can keep getting away with it. #Metoomovement #sexualassult
273,"#BoycottCyprus @FEMEN_Movement @femen_movementt
 #MeToo運動の発端 #MeTooの  #MeToo  #Metoomovement 

Good to have justice… https://t.co/ysdFxyyF7T"
274,Great summary of how much more work is to be done for women to get justice. #Metoomovement  #justice  https://t.co/iBXBouSF4U
275,"@volewriter So delighted you are highlighting this. Especially in the wake of the #Metoomovement success, if we are… https://t.co/fXJgPkHc1V"
276,"#Metoomovement Do a 40% Exultation, since #HarveyWeinstein was only convicted 2/5 of total charges. https://t.co/fA0JLWLOzx"
277,As they say...the truth always comes out in the end!!! #Metoomovement #metoo
278,@GMB it would be nice if you could address the adolescent girls and children being raped and murdered en masse in t… https://t.co/05wQ1T81kM
279,"@MrAndyNgo @jaketapper Hello, #metoo #Metoomovement ladies ?!?"
280,Brave women like @chezLysette @rosemcgowan and all the others that have suffered in more ways than one because of t… https://t.co/wENjTeKFO8
281,"""Weinstein is a vicious, serial sexual predator.""   Next is Uganda's moment, in the case of the Deputy Solicitor Ge… https://t.co/ekzud4qO9c"
282,"Wow, what an interview! @GMB @rosemcgowan you’re a very brave woman. Watching you years ago on my favourite TV show… https://t.co/ngE1PvGsmA"
283,"@Anthony84644477 @thejournal_ie I’d hardly call Angelina Jolie, Gwynedd Paltrow &amp; Una Thurman “failed actresses” -… https://t.co/a7p8jLaxPL"
284,This is exactly who Sanders is. Wheres Hollywood's #Metoomovement ????? https://t.co/7VCK98QQH2
285,"Harvey Weinstein found guilty, lets hope that his sentence reflects the harm that he has inflicted on so many women. #Metoomovement"
286,@DrSpock_Brexit According to #Corbyn she was a 'woman' and therefore capable of making her own choices.… https://t.co/2CBNjFht6G
287,Rethink Suor Angelica in age if #Metoomovement https://t.co/2XZytuXGZc
288,Justice prevails.. Weinstein gets what he deserves. His behaviour is not okay and no one should ever be able to beh… https://t.co/a3mkzvGp7i
289,"Ladies you got this.
Show all women respect.
Follow @thebullyexposed &amp; put an end to bullying together… https://t.co/a18IrPnujQ"
290,"Im not sure what I'm feeling.
Relieved for them but a kind of sour taste in my mouth for those of us who'll probabl… https://t.co/yx8u01BeUr"
291,"@elizaorlins After coddling Harvey and letting him slide, despite solid evidence, until it got too hot because of t… https://t.co/iCgjYujYph"
292,Applauding all the silence breakers whose courage help stop the harm. #Metoomovement #HarveyWeinsteinGuilty
293,"Hollywood director found guilty of sexual assault
#Hollywooddirector #SexualAssault #FoundGuilty #HarveyWeinstein… https://t.co/dxvw65gCQX"
294,"Not just a victory of #Metoomovement but also human rights!!!👏👏👏
https://t.co/F16GhilyED"
295,"#HarveyWeinstein found guilty of criminal sex act and rape, but acquitted of being a serial predator; filmmaker to… https://t.co/4O5kHvSKaT"
296,@w_terrence It sickens me to see and hear the former first lady say those words. Yet the Liberals are the ones who… https://t.co/MmvDZ1l1aZ
297,Disgraced former Hollywood producer found guilty of sexual assault #HarveyWeinstein #Metoomovement… https://t.co/UBHVqAdHKt
298,THE #WHITEMAN IS RAPEING WOMEN OF ALL COLORS. 24/7. BUT YET #TIMESUP AND THE #METOOMOVEMENT WILL ALWAYS USE… https://t.co/5BWkk8sqOS
299,@NBCNews Like you didn't already know this. Give the money back. #Metoomovement
300,"@BachelorABC may be TV, but these are REAL people! How can anyone be for #Metoomovement &amp; not support a young woman… https://t.co/SZEgBuNspw"
301,"Rotunno will live to regret her misogyny.  Weinstein won't. 
 The right to advocacy is available to all ... but to… https://t.co/TWq2PIJ99i"
302,@60Minutes You should redact the statement saying that #HarveyWeinstein is being represented by a woman. The WAY yo… https://t.co/pxI63fVRDJ
303,This is a profound victory for survivors everywhere. This is the true beginning of the end of the patriarchy. Thank… https://t.co/F09l6pznoF
304,"This PIG got what he deserved #HarveyWeinstein as for Justice its only for the me too movement, and Hollywood Elite… https://t.co/IYM0npeymS"
305,@waitewhat #Metoomovement me too :)
306,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement by Jodi Kantor and Megan Twohey US:… https://t.co/9MVRXwrppC
307,"""The fight absolutely doesn’t stop here. I think Harvey has become the ogre and the figurehead of this awful situat… https://t.co/5UnEIgTqSv"
308,@SurvivalShe #Metoomovement Who else fucked Dwayne on Friday ? @1ligolden
309,#Weinstein gets medical care for having an emotional meltdown after his sentencing per taxpayers expense. You know… https://t.co/tai97dRTBh
310,#MeTooMovement Just sayin! Score!
311,"#MeTooMovement #WeinsteinHarvey Harvey Weinstein Is Gone, but Hollywood Is Still a Man’s World… https://t.co/N4478P5RRj"
312,@danegrrr10 @PolishPatriotTM @AOC @HillaryClinton @MichelleObama  @WhoopiGoldberg #Metoomovement isn’t really a par… https://t.co/iJdXSNgTek
313,"The Tsunami.
A tribute to the #MeToo Movement and the #brave women who came forward. #Weinstein #WeinsteinTrial… https://t.co/PU7Chp6IYX"
314,I couldn't be happier about the #HarveyWeinsteinGuilty verdict. Too bad that didn't cover the most serious charges.… https://t.co/90rV6fQ6Ij
315,"Day 24 of Black History Month, we honor the great Bill Cosby! Legendary comedian, actor, and musician, Bill Cosby h… https://t.co/wTU7VQbXCT"
316,Another landmark decision in the #metoomovement as Harvey Weinstein is found guilty today on two counts of sexual v… https://t.co/9kCDrUPKyU
317,Guilty of sexual assault with the possibility of 25 years in jail. #MeToo #Metoomovement  #TimesUp  https://t.co/Ieyj1VOP5B
318,So very sad this is needed and so grateful to these young women #MeToo #daterape #Metoomovement  https://t.co/LQDRdpZ6IQ
319,"“And, though today a man has been found guilty, we have to wonder whether anyone will care about the rest of us tom… https://t.co/jGcHwt7X4P"
320,JUSTICE #metoomovement #HarveyWeinsteinGuilty https://t.co/jIErcHyfj9
321,"WE'RE SICK OF TOXIC MASCULINITY
That was what we're hearing today with the conviction of Harvey Weinstein.
Thank yo… https://t.co/eEJInLguw2"
322,"“We changed the world by speaking out collectively. This is the culmination of our courage,” “We’re never going bac… https://t.co/Nensw3GBOu"
323,Like many other people I had my reservations about the whole #MeTooMovement. However having worked closely and know… https://t.co/FkEtZLAuGz
324,So is the #metoomovement going to help y’all black women file some lawsuits on the estates of wealthy white familie… https://t.co/Cfl1j7sq4u
325,"I’m going to predict the future here. #feminist #metoomovement #liberalwomen: will be very single, there won’t be a… https://t.co/E1hvVs5f0C"
326,"@GradeA99064599 @Loreal Your feed must be very different to mine! 

But even if it was the case, and they were equa… https://t.co/RS223rdkf3"
327,@LalaFlorida94 #MeTooMovement is a movement of Hollywood Elites That continue a relationship with Harvey Weinstein… https://t.co/wBmz3hV7dt
328,"HARVEY WEINSTEIN FOUND GUILTY. 

Thank you to everyone who stood up and shared their stories to stop this man. Your… https://t.co/Iy9i5cN6oB"
329,"#harveyweinstein found guilty on 3rd degree Rape in NY, NY and has been taken into custody! 
#integrityiseverything… https://t.co/OoNgSVaodI"
330,"Weinstein, 67, was convicted on lesser charges of third-degree rape and a criminal sexual act in the first degree a… https://t.co/wsc7YyJnCo"
331,"#Update: Disgraced Hollywood mogul Harvey Weinstein on was convicted,   bail was revoked and he was taken into cust… https://t.co/epg83HpmIH"
332,"Harvey Weinstein, the fallen titan of Hollywood whose sexual abuse of aspiring young female actors sparked the… https://t.co/49xjgCQ45m"
333,Harvey Weinstein was found guilty in the #MeTooMovement Good riddance Harvey Weinstein! Don’t drop the soap!
334,"OMG, wonder what Billy Cosby is thinking listening to this in his solitary cell and chained to a prison guard like… https://t.co/JiHtJtr0jN"
335,"Oh fuck yeah. Nowhere near enough, but a good start. #metoomovement https://t.co/csumoUVISi"
336,About time. 👏🏼👏🏼👏🏼 #MeToo #EndViolenceAgainstWomen #ENDviolence #Metoomovement https://t.co/O3RlRShKBW
337,"Today a jury found controversial Hollywood film producer #harveyweinstein, the catalyst of sparking the… https://t.co/9GKz9ZpWg5"
338,"Really didn’t expect them to do anything with Harvey Weinstein ,but as old as he his he may die in jail anyway .I g… https://t.co/Qz5yqw3gOp"
339,#HarveyWeinsten is found guilty and that means a lot for the #metoomovement @HarveyWeinstein ; it's about time:https://t.co/r70UJMNAZ3
340,"Harvey Weinstein, the fallen titan of Hollywood whose sexual abuse of aspiring young female actors sparked the… https://t.co/fW5dvtay78"
341,Women are not taking this shit anymore! #RiseUp #MichelleObama #women #Leadership #activism #MeToo  #metoomovement… https://t.co/XzHJnGINCO
342,Congrats to the Prosecution for locking up a monster #metoomovement https://t.co/e1C787f1Xs
343,Women are not taking this shit anymore! #RiseUp #MichelleObama #AMJoy women #Leadership #activism #MeToo… https://t.co/gjBNH7NHvR
344,It’s about time. The women who walked out this legal experience endured another kind of assault-harsh public opinio… https://t.co/HkDC14npNw
345,"#BREAKING #HarveyWeinstein guilty of rape. He bullied his victims, bought silence, now he’ll be punished for it.  2… https://t.co/PNCcn93pzY"
346,Weinstein found guilty of rape and sexual assault in a US court... first major victory of #metoomovement
347,Justice 👏🏼👏🏼👏🏼 #metoomovement  https://t.co/zXOyuMMt7d
348,Victory for #MeTooMovement 👏🏾 https://t.co/pGRP1QO5gn
349,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/S1XEfihq2N"
350,Help yourself cope by getting tons of ppl signed up to vote. Back and follow @KamalaHarris  join #metoomovement. It… https://t.co/BCrkALXRXb
351,This is what the #METOOMOVEMENT has done to us as men.We as men (black men) are now being scrutinized and damn near… https://t.co/uFusjzDJS2
352,"@MsBlaireWhite  was an actual icon in Jubilees recent, ' Metoo' video♥️. Personally im 'Pro Metoo', but jfc they pi… https://t.co/s7KCywnIex"
353,"If you get a nigga like moí, to wanna make love to you. Just Gno it’s out of respect 💞 and it’s strictly your choic… https://t.co/qZeMdk5HLE"
354,"@Suhelseth @realDonaldTrump @USAmbIndia Creep, Creeping back after #Metoomovement #MeToo"
355,@thehomeskillet1 @brndvx @glassford41 If a bitch swing at me I’m swinging back #MeTooMovement 😂
356,24k views in one month! Have you listened to my podcast yet? Check it out! https://t.co/QV9DMFCQt0 #tedxspeaker… https://t.co/uDLyLoEaMt
357,@MSNBC Oh now the dems luv him... Clint realized Hollywood is suffering under Donald because we dont hold the swamp… https://t.co/TfMci9k49L
358,@CandyPinNow Wades Lawsuit explained in 67 seconds! #LeavingNeverland #10YearsWithoutMichaelJackson #mjfam… https://t.co/QXzCZoGH77
359,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/faHeX11u3D"
360,"NEED ADVICE:
The HR Lady at my Plant (the one who constantly rubs her Boobs on me) signed me up for some Safety Con… https://t.co/SXn3NgPEB9"
361,@KaitMarieox @lou_cindee The #metoomovement could take lessons from you! Stand strong !! You are awesome!
362,"#taranaburke KISSED WHITE MOOMY ASS,AND SUCKED WHITE DADDY DICK. THREW BLACK PEOPLE UNDER THE BUS. SHE WORKED HARD… https://t.co/Wix1NOETTi"
363,"You are not alone! 
#metoo
#metoomovement 
#metooethiopia https://t.co/YCqNUsmomY"
364,#OneTeam2004📰 what to say about 2 years ago from then soon after #NeverForget this's not only a #MeTooMovement what… https://t.co/G8aqEZ6Aa0
365,24k views in one month! Have you listened to my podcast yet? Check it out! https://t.co/QV9DMFCQt0 #tedxspeaker… https://t.co/UCMyYdqv4M
366,"Why It's Time for Sexual Assault Self-Defense Training | Psychology Today
🏷 #sexualviolence #rape #rapeculture… https://t.co/OjWCTg6dvN"
367,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/K6zxQOtzdh"
368,"Weinstein jury indicates it is split on most serious counts
#MeTooMovement
#Hollywood
#HarveyWeinstein
#Weinstein… https://t.co/KK4ZVl8N8s"
369,I'm a Democrat but it's no one as of yet that I will be voting for. They came up with the #metoomovement and I stan… https://t.co/3zvrHHcFR7
370,Why does it seem like the jurors on Bill Cosby's case didn't take this long to deliberate? They said that he was gu… https://t.co/CPSrsPMLMr
371,@StevenBeschloss I have been saying this for a long time. Take to the streets like the #metoomovement did or the… https://t.co/DWJ9kR8Xua
372,"Tarana Burke: Keynote Speaker
*Take power and run with it
*believe in yourself, do what you want to do 
*am i gonna… https://t.co/uY9IzOs50L"
373,btw I have LITERALLY made 1000s of #pussyhats and as a #sexualassault #rapesurvivor was EXTREMELY disappointed by t… https://t.co/tDU6XIYigc
374,@CtrldEntropy @nylart_ @AADC_Chair @AndrewYang @ewarren It's just with #MeTooMovement sexual harassment and assault… https://t.co/q3iDYg14i3
375,@CandyPinNow Wades Lawsuit explained in 67 seconds! #LeavingNeverland #10YearsWithoutMichaelJackson #mjfam… https://t.co/P6jcyLyFDV
376,#metoomovement We women are forced to follow the what men want and today a union soldier tried to insult me and ass… https://t.co/3KrtwctKzO
377,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/jHBUqMQk0y"
378,There are two #metoo movements going on|BM stop 🛑 attacking Tarana Burke... https://t.co/MWBLrFno0P via @YouTube… https://t.co/fgqKgkIPJi
379,"#ThursdayThoughts: “The more progressive a young man’s gender beliefs are, the much less likely he is to engage in… https://t.co/KWDNvwpoBE"
380,"We've all seen or heard of this ad. Yes, I'm talking about the controversial @Gillette commercial back in 2019. Wit… https://t.co/7SoQnaDNkk"
381,@rachelkear103 It seriously  reminds me of when I was modeling for @GUESS and Paul Marciano (got handsy w/ me) and… https://t.co/zWnCfYs9tZ
382,For What It's Worth: https://t.co/av3QiAwRCO. Check out the timely film THE ASSISTANT #metoo #Metoomovement #MeToo
383,I understand being a man &amp; the main provider is a lot of PRESSURE. But NEWS MF FLASH. So is being a woman when you… https://t.co/Q12qN5YH5E
384,"Jurors begin third day of deliberations in Weinstein rape trial https://t.co/3jvM8yNpzm
#metoomovement… https://t.co/R3GYFFX6Dj"
385,"""Teach children good touch/bad touch, and body ownership!"" #PMInc #ASMSG #MeToo 
https://t.co/UZ809MVCHu #IARTG… https://t.co/HpBF6IkZza"
386,"Weinstein jurors focus on Sciorra as deliberations continue
#MeTooMovement
#Hollywood
#HarveyWeinstein
#Weinstein… https://t.co/qaaeakx5I3"
