,text
488,"Posted withregram • @MonicaRamey Quigley, Lena, Sonny and Grover have all banned together to ask you to wash your hands, take the #Coronavirus very seriously, be prudent and be kind and compassionate to your… https://t.co/aXlg3KbX2w"
489,"Thank you, Joe, for actually answering the question about deploying the military to help erect MASH-style hospitals for #coronavirus response. #DemDebate #dem"
490,The one thing we should take from the #coronavirus is just how meaningless #celebrities and #athletes really are.
491,"So far, Bernie has proposed community first ideas to deal with #CoronaVirus. He has spoken about working class wages, the elderly, children, and Medicare for All. This is the leadership we need. #DemDebate"
492,This will be a wonderful @OldTakesExposed once @SherrifClarke gets #coronavirus at a bar. Fucking moron. https://t.co/cWNc435Wdz
493,"I slept a 4-hours ""nap"". 
This social distancing is not working. 
#coronavirus #phdlife"
494,"The Man With 17,700 Bottles of Hand Sanitizer Just Donated Them #coronavirus #COVID19 https://t.co/ffIK2QbPZt"
495,"Ohio handling containment, treatment of the #coronavirus better than Indiana... https://t.co/ypCzTGfh64"
496,Pope looking for #coronavirus vaccine! Lol https://t.co/07eGAEwhoc
497,"The irony of schools canceling, yet these same parents will be dumping the kids off a childcare in mass. #Coronavirus have turned people stupid! #SanAntonio #SATX https://t.co/wOuFyzr4mH"
498,"@RepAdamSchiff In 2009 Obama was late on millions of vaccines. 2700 died of #SwineFlu 
At least there was a vaccine for swine flu and Obama still failed. #coronavirus #WuhanVirus #DemocratsAreADisgrace"
499,"The UK gov's Chief Scientific Adviser here, telling us to read his article re: #coronavirus on The S*n. The fucking S*n of all papers. Despite the lack of loo rolls, I still wouldn't wipe my arse on that rag. 

And how about releasing this info on bloody https://t.co/pBYwydWAe1?! https://t.co/3TbUdAwUxb"
500,Are ear infections a symptom? Or is that because I’ve been swimming in a public pool last week? #coronavirus #COVID19Aus
501,"#DemDebate2020 Biden saying people with no health insurance who r dealing with the #Coronavirus ""has nothing 2 do with the current crisis"" is completely stupid. If people with preexisting conditions had health coverage before, maybe they wouldn't be at risk now. Biden is ..."
502,"My prayers and thoghts are with you!  🇨🇳🇺🇸🇮🇹🇮🇷

#coronavirus #PrayWithoutCease"
503,I can’t comprehend @BernieSanders just said #coronavirus is WORSE than Ebola 🤦🏻‍♀️🤦🏻‍♀️ #DemocraticDebate
504,"Chef Andres once again does good for the community.

#benevolence
#integrity
#coronavirus https://t.co/L7U5b81CVL"
505,Jeremy Corbyn proves *ONCE AGAIN* that the only thing he can do in a crisis is play party politics. Disgraceful. #coronavirus https://t.co/3ztN5LrlAu
506,"No one making fun of #preppers anymore, are they? #ClimateChange #Coronavirus https://t.co/SbFHInOOEc"
507,"“We’re all in this to.get.her”
#WitchHunt #CoronaVirus 

Thanks @debibug and @flissdesigns for the finds 🙌🏻

https://t.co/sW6RzLCd9o https://t.co/lIgeFrKAL8 https://t.co/5bB6ivEPxO"
508,Fucking wonderful! #coronavirus #StayTheFHome https://t.co/Be6VeuqMHU
509,America @JoeBiden is mistaken— he is not a member of Congress or the US Senate— he doesn’t carry weight to lay out any #coronavirus plan or legislation. https://t.co/XbB7wOoFGN
510,Wow. Does that include schools? #CoronaVirusUpdates #CoronavirusOutbreak #coronavirus #internationalstudents #CDC https://t.co/901strUKtP
511,I wonder if call centers with over 300 people should be allowed to be BAU #coronavirus
512,So @JoeBiden wants to use the military to fight the #coronavirus. #DemDebate
513,Grocery Shopping during the Coronavirus is like being on an episode of chopped #WhereAreYou @TheTedAllen @FoodNetwork #coronavirus #coronapocolypse
514,Puerto Rico Governors issue an island wide curfew starting today at 9pm. The order last until March 30th. #coronavirus #cocid19 🇵🇷🙏🏼 https://t.co/Yp8NoJ85d6
515,"Joe keeps on comparing thr""Ebola crisis"" to #coronavirus.
#DebateWithBernie #dsbate https://t.co/kXjOGFE7cN"
516,Joe Biden is talking about deploying our armed forces to stop #coronavirus!?  With really small bullets!?  #DemDebate
517,"#BernieSanders and #JoeBiden just said they’d call out the military to face the #CoronaVirus. Sounding more like a communist country with the National Guard patrolling the streets. Ok, gonna go watch my weeds grow now. Much more entertaining."
518,CDC recommends no events of more than 50 people for next eight weeks #COVID19 #COVID-19 #Coronavirus https://t.co/XdjM7LP0yj
519,"Join in prayer on this day the President has declared as a National of Prayer! Here are some petitions to target in prayer.
#covıd19 #coronavirus #prayer https://t.co/oEtcksrksM"
520,2 weeks quarantine. Man why can’t they just eat chicken bro. #Corona #covid19 #coronavirus https://t.co/JzRp0tGZmS
521,"Tonight’s #DemDebate kicks of with questions about COVID 19 #coronavirus Neither mentioned steps we must take to support children attending public schools. Here are some equity concerns from  @EdProgress lawmakers should consider to support children. 

https://t.co/HRVS0Ehx3U"
522,"What are the hallmarks of a successful bricks and mortar retail business? As the #retail industry continues to face its challenges, especially now with #coronavirus, we discuss strategies for navigating a market increasingly dominated by online retailers. https://t.co/irXJ5yNpoG"
523,"People: #coronavirus isn’t that bad, it’s just a version of the flu

Government: Just wash your hands and stay quarantined and away from large gatherings 

The Media: https://t.co/UgYntZmeXx"
524,Damn right #coronavirus #COVID19 #StolenFromFB https://t.co/ao1v6FqUFO
525,"The idea that Kevin Durant could ACTUALLY play this season and be in the playoffs for Brooklyn... 

See, you just can’t have a 3 month hiatus during a season. Too much changes. It’s not fair to all the other teams who planned this season accordingly. 

#NBA #coronavirus"
526,"Italy 368 deaths 1 day. Oh, they are old and horrible people, they smoke!""Coronavirus: Death toll rises in Italy"" #Coronavirus https://t.co/bRQVhHeZnd"
527,"BREAKING, @Imm_Judges_NAIJ, along with @AILANational and the union representing the ICE trial attorneys, jointly called for a 2-4 week closure of ALL immigration courts.

#COVID19 #coronavirus https://t.co/BY4ymkaIQ4 https://t.co/i2NC2y6zZl"
528,If this @CNN debate is going to be all about #Coronavirus and bashing President @realDonaldTrump I will go watch HGTV. #DemDebate
529,"Biden: ""We have to provide free care a treatment to people, paid for by taxes. But this has nothing to do with #M4A.""

Bruh does he not understand what he's saying or something?? That's literally what #M4A is lmaooo 
#coronavirus #DemDebate"
530,"Bernie is right to bring up the homeless, prisoners, those on the bottom of this society re: #coronavirus, who are often completely invisible. But social democracy cannot end this social crisis. Only Communist revolution can. #DemDebate #Covid19 https://t.co/P0dfUOf74n"
531,"As a Floridian who has dealt with hurricanes I’m used to stores closing, supplies running out, overreaction, preparing for the worst, etc. #coronapocolypse -#coronavirus"
532,@BillOReilly Horrifying! Wave 2 of #COVID19 hit several areas in #Hanyang District #Wuhan #China. Patients from #Fangcang discharged without diagnosis. Hospitals stopped doing blood tests after one patient test positive. This doctor in #Wuhan says #Coronavirus is now a political problem.
533,"""If we can provide $1.5 trillion for fossil fuels and the banks, we can protect the people who will be most impacted by the #coronavirus pandemic."" --@BernieSanders 
""We have got to pay attention to the most vulnerable""

#DemocraticDebate"
534,Is there gonna be any help for US small businesses? #coronavirus #COVID19 #SmallBusiness
535,@StubHub so far is the ONLY company I’ve dealt with who has not been willing to offer refunds to their customers due to the COVID-19. Horrible customer service. #stubhub #nba #coronavirus #COVIDー19 #CoronavirusOutbreak #badcustomerservice
536,It is when we have a “war” like we have now with the #coronavirus that we find out how we should be doing things like healthcare. #MedicareForAll https://t.co/I94djGhB8T
537,.@JoeBiden is strongly against #MedicareForAll. He still doesn’t get it &amp; is working for #BigPharma &amp; the insurance industry. Everything may be “free” in a crisis. What happens after the crisis? People in #Italy aren’t worrying about paying to be tested for the #coronavirus.
538,#Biden cheap shots Italy’s #coronavirus pandemic blaming it on a single payer health care system. Is he nuts?  He is so out of touch . #demdebate #Bernie
539,Some encouraging news from the Netherlands about a possible #coronavirus antibody. #COVIDー19 https://t.co/yIfyOchBfV
540,"'First thing we have got to do ... is to shut this president up right now because he's undermining the doctors and the scientists who are trying to help the American people right now,' said Senator Bernie Sanders in response to Trump's handling of #coronavirus https://t.co/vABW3Hezm7"
541,@greenfield64 The new normal. Get your masses in gear. @CDCGlobal @CDCemergency #coronavirus #CoronaVirusUpdates
542,"""Would you call in the National Guard for #coronavirus ?""

Bernie: Ohio is shutting down bars, Donald Trump is spending $1.5T on the stock market...

Biden: Yes. I would call in the National Guard. 

#DemocraticDebate"
543,@SpeakerPelosi Hey Meana Nina DO YOU WANT THE WALL NOW!  #COVIDー19 #coronavirus
544,"#Coronavirus: no one really knows where it came from, how it behaves, how to cure it but, all the Governments are doing something to make it stop. #Venezuela: everyone knows  Maduro came from Colombia,  he is a Dictator, how to make him stop and yet...no one does anything! https://t.co/KQ7Rs7q61i"
545,"Important message aside from the difference in healthcare plan... if you feel like you have symptoms of #CoronaVirus and need medical attention, your testing and care is free! Take care of yourself and your family! #RickyCares"
546,"“The fact that these people are going to have to quarantine until March 27 was completely unnecessary,” said Granite School District spokesman Ben Horsley. “All these individuals had to do was stay home when you’re sick.”

#KSLTV #coronavirus
https://t.co/74ViLGnjBw"
547,"#Coronavirus

Damn it Italy, wash your damn hands!"
548,@wingo with their ridiculous #coronavirus discount for changing flights and no flexibility despite travel bans imposed in #Ecuador and #Colombia https://t.co/cbD7xQfl3P
549,"My 99-year old grandma is learning how to FaceTime so that the nurses at her home can help her stay connected with family since we won’t be able to visit for the next 30 days. Y’all, it was adorable. #COVID19 #coronavirus #StayHome #SocialDistance https://t.co/eGq43NrmIe"
550,"Fed slashes interest rates to near zero to prop up economy during coronavirus pandemic https://t.co/7ZhOutTaI3 
#coronavirus #interestrates"
551,"I think the new update about the Vatican City is a mistake.
The total number of death cannot exceed the total numbet of cases.
#coronavirus #covid_19 https://t.co/SghfCHo3go"
552,The world feels surreal to me. #DemDebate #coronavirus
553,"Yeah the #coronavirus test may be free BUT the extra tests like chest x-rays and stuff are not exactly free. You still need to worry about copays, deductibles, etc, in-network doctor/hospitals. Ugh.
#DemDebate"
554,"Chinese girl who came back to China:
 ""I don't drink boiled water. I want human rights. I want to drink mineral water.""

Chinese policemen: 
First this is not a hotel. This is a quaratine.
 
Mineral water is not a human right, fuerdai. 

#Wuhan #china #coronavirus https://t.co/42VmpIioya"
555,SCAN AND SMOKE: An Amsterdam coffee shop is taking a new security measure to reassure customers in the age of #coronavirus https://t.co/3JPoOEapG1
556,"""All hospitals in #Wuhan overwhelmed. No beds, no doctors. patients...rejected "" We knew #CCP was lying about #coronavirus #infection and death numbers. And it seems logical that the situation is still going on, relapses and cross infections as #quarantine measures are relaxed. https://t.co/tpXGOC3zj9"
557,Creavity in times of #coronavirus https://t.co/1X61YcG8oy
558,#DrEzekielEmanuel is #JoeBiden #coronavirus advisor He wrote in the @TheAtlantic saying you should die @ 75 years old. #JoeBiden is 77. #BernieSanders is 78. Dr. Zeke Reps someone he thinks should be dead. #DemDebate #DementiaJoe
559,"Insurance policy for racing is @NBCSports televising entire #TripleCrown. They'll want the series, reducing chance of any track going rogue against others (which hopefully wouldn't happen-- but 3 three parties aren't always on same page). #KyDerby #justsayin #KyDerby #coronavirus"
560,"I wrote this to make a positive impact w/ those dealing with extra hardship during #coronavirus Please share. Included in this article is a very powerful exercise to produce results despite tough circumstances &lt;3
#CoronavirusOutbreak #CoronavirusOutbreak 

https://t.co/Mx4qdNVZmZ"
561,It's happened! Someone on a social media site is looking for toilet paper! #coronavirus
562,Hey guys gonna be live in ten minutes playing Borderlands 3 for content. https://t.co/GJq2tME9FR #twitch #twitchstreamer #positive #gameplay #Borderlands3 #coronavirus #YouTube #twitchprime #support #smallstreamers #streamer #contentcreator #Smallstreamer #anime
563,"Yeah, yeah. Don’t politicize #coronavirus. However, I wish we had a competent President to manage &amp; mobilize our national resources. 45 ain’t it. https://t.co/o3Z9nJpZMP https://t.co/ijiykFbnLc"
564,"Is the #CoronaVirus response a partial cover for Mil action against deep state operatives?

We know #COVID19 was manufactured in a lab... but did the US admin capitalize on this deep state terror act? 

Is this the deep state takedown we've all been waiting for?

#WWG1WGA #QAnon https://t.co/bQhYlyL732"
565,@KatyTurNBC Wouldn’t it be great if people could invoke Force Majeure ? #CoronaVirus
566,"Watching the #DemDebate tonight, and yes, I am 1000000% all in on #VoteBlueNoMatterWho. 

#competency2020 #coronavirus @JoeBiden @BernieSanders @TheDemocrats @gop @GOPChairwoman @realDonaldTrump"
567,"The world looks on in amazement!
(Well, except #Trump supporters of course!)
#coronavirus https://t.co/4qfGtGNwnt"
568,Biden talks about removing kids from nursery and sending in troops. #DemDebate #coronavirus
569,My cousin Fredy has been in quarantine for almost 2 months.  The 23 yr old  bum just stays home &amp; plays playstation all day. #coronavirus is just another day for him 🤨
570,"#Coronavirus has plunged the world into uncertainty and the constant news about the pandemic can feel relentless. All of this is taking its toll on people's mental health, particularly those already living with conditions like anxiety and OCD ... https://t.co/xTGB8kJiWt"
571,"Make sure you stay warm tonight, it's gonna be cold tomorrow morning. Everytime this happens, people come to me with colds the next day. We can't afford more people coughing. Cold and Covid19 look too similar.
#coronavirus 
#coronavirusnyc
#COVID19"
572,"Respiri (#ASX: $RSH) experiences requests for wheezo devices to monitor COVID-19 patients in China
https://t.co/PabI0i4426 #COVIDー19 #coronavirus"
573,"Are we sure that China wasn’t just trying to thin out there population, #coronavirus it is killing the elderly are the ones dying so far"
574,Who do you trust to run the coming #MartialLaw? #DemDebate #DemocraticDebate #COVID19 #coronavirus
575,"'@Morebusco bus drivers are front line workers in terms of the #coronavirus.
How about stopping all cash payment on buses?"
576,@richardmarx #coronavirus for everybody!
577,"Cash transfers, wage subsidies, and tax relief… Large targeted policies can help people meet their needs and businesses stay afloat during the #COVID19 pandemic. More on #IMFBlog: https://t.co/DgYv1GJPuK #coronavirus https://t.co/WWpV89G4Sr #finance #money"
578,"Cash y'all. Make sure you are holding as much cash as you are able to hold.

#coronavirus"
579,"Any animals dying from the #coronavirus? 

Who gives a damn about non-humans anyway? Only we superior beings matter, to hell with every other living being.

Fuck #anthropocentrism. Humans deserve to die for just that alone."
580,So my daughters have When Calls the Heart on. Kind of a weird coincidence that this episode is about an outbreak of chicken pox and some of the townspeople being quarantined. Sound familiar? #coronavirus
581,#closetheschoolsuknow@GlitchLabsCo #IsabelleCutout reasons you don’t clean your… #IsabelleCutout i do not wish #coronavirus on any1.
582,"CDC recommends that for the next 8 weeks, organizers cancel or postpone in-person events that consist of 50 people or more throughout the U.S. #coronavirus #COVIDー19"
583,"NEWS:  Schiff friend, House impeachment lawyer Daniel Goldman reportedly tested positive for coronavirus after raising alarms https://t.co/M8hEMEQPoq #Trump #News #CoronaVirus #Arrest?"
584,"Who says you can’t be safe AND still slay?? 🧤Order a copy of my new autobiography right now! Click the link in my bio or directly at https://t.co/OmGlZO5obp

#Coronavirus #Covid19 https://t.co/8kKYDppxd3"
585,"LISTEN: The Black Roundtable is LIVE. Come check us out!

#RealSpeak
#Coronavirus

https://t.co/g00eC4JQTO"
586,"Shoutout to Vineyard Vines for ensuring your employees are taken care of, while looking out for the health and safety of the community you serve! 🐳💕  #coronavirus #COVID19 #VineyardVines https://t.co/25QEMqtHkK"
587,"Kids Say the Darndest Things, #coronavirus edition:

“My friends...were so nervous to go to Colorado because of the coronavirus,” 9-year-old Lucy Bloom said. “And we were like, ‘We went to Europe.’

""Nobody in France minds about the coronavirus.”
https://t.co/nI8fmpuleG"
588,"Bernie pointing out elderly trapped at home, kids, parents, people in homeless shelters, prisons. That's meaningful empathy on display. #DemocraticDebate #Coronavirus"
589,"Could the #DemDebate be much needed turning point for #bernie? Such a clear and concise, and compassionate, response to #coronavirus for the ordinary workers... and then #biden says “we have learned lessons from the #wallstreet crash” 🙄🙄"
590,"Hey!!!! Hola!!!! TONIGHT at 9pm we are inviting you all to our house! We will be performing LIVE via YouTube from a #coronavirus FREE environment!!!! Come (digitally) and hang out with Sweet Lizzy Project!

A las… https://t.co/qcgCd5j5iT"
591,"For those that will be out of work and pinching pennies for a bit due to the #COVID19 #coronavirus , I highly recommend @PlutoTV for your TV and entertainment needs. It’s 💯 free and a total gem, especially right now"
592,I don't understand Sanders plan to address #coronavirus  beyond Medicare for All.  What about right now?
593,Mass toilet paper outage due to #coronavirus . But not one reported case of anyone SHITTING TO DEATH! #comeonman
594,"How many times you hear, read and see the word #coronavirus a day?🤔"
595,JUST IN: CDC recommends that gatherings of 50 people or more in U.S. be canceled or postponed in next 8 weeks because of #coronavirus. #7News
596,Dulles screening international passengers for #coronavirus https://t.co/6PlZS4hcIK
597,Sounds legit #coronapocolypse #COVIDー19 #coronavirus #ScoobyDoo #Charmin https://t.co/41KKY4PYDq
598,"@WhiteHouse Incompetence at its peak.
#TrumpPlague 
#coronavirus https://t.co/ZZCBycFcIo"
599,"https://t.co/JgJwU3HD8U - a savory liquid made of water in which bones, meat, or vegetables have been simmered. It can be eaten alone and a sure starter while meal prepping these days 😊 👌

A mouth watering domain name at https://t.co/J5ldJv2rn9 

#broth #soup #yum #coronavirus https://t.co/Bi2N2HfcnG"
600,#Fed cuts rates to buffer #economy from #coronavirus... https://t.co/FE17RtPIox
601,"LIVE UPDATES: #Florida #coronavirus cases reach 149; officials say 
👇🏻
‘the best way to avoid #COVID-19 is to avoid crowds'  https://t.co/CNxx2rMM7k"
602,"Need a babysitter? My 17 year old in Grade 12 will help out. 
#helpers #yyc #yeg #ableg #COV19 #C19 #GenZ #coronavirus #ABCov19 #ABC19 #ClassOf2020"
603,How not to wear a facemask.. smh @SlimmySlim94 #coronavirus also masks are meant for people who are sick so they don’t spread it. https://t.co/tZ2zWHjuPo
604,"I am doing my part and keeping everyone healthy by staying home, eating pie and watching 90 days.  #coronavirus #90dayfiancebefore90days"
605,"No falta el charlatán. 

Kenneth Copeland healed viewers of the #coronavirus through their televisions last night. https://t.co/ttURuNcPws"
606,"Bernie railing about M4A and attacking Biden makes him seem irrational

While Biden is looking solid as he sticks to answering about how he'd respond to the #coronavirus as President

#DemDebate"
607,"@BorisJohnson @NicolaSturgeon 
MUST READ! 
You will be responsible for disaster! By doing nothing! 
#coronavirus https://t.co/NodUFA3Q6A"
608,The obituary pages in #Italy are 10x as long as they were a month ago. It makes me sick for people to dismiss the spread of the virus because “they’re old anyway” - it doesn’t need to be this way #coronavirus #COVID19
609,"US CDC says gatherings of 50 or more people should be forbidden

Austria says 5 or more is forbidden

Australia says 500 or more 

Where is the logic with all these numbers? 

The #coronavirus doesn't count how many people are in the crowd!!!"
610,"During a crisis, spreading false/misleading/inaccurate information only exacerbates the situation. The condition of our jails makes both staff and the incarcerated far more susceptible to communicable diseases, such as #coronavirus. https://t.co/YbMx3sponR"
611,THANK YOU @BernieSanders for mentioning how the #Coronavirus is affecting the homeless and prison populations.
612,"Argentina just closed all its borders. They must be racist too? 
Keep giving away your rights to your governors people and they have no reason to declare Marshall law. #coronavirus #COVIDー19 are making people on both sides insane and #Trump knows it and cant stop it.👇🏻 https://t.co/YTc2XbSVYU"
613,"Warsaw during #coronavirus lockdown. Sunday 14.03.2020
#stayhome #coronaviruspoland https://t.co/ubJJeKuba2"
614,"What is the point of Biden's big plan if it ends up like Pelosi's #coronavirus relief package that only covers 20% of workers? That's why you need a functional system, not just a half baked crisis plan. #DemDebate"
615,"Newspapers in Bergamo, #Italy, show the increase in #coronavirus related deaths has led to obituaries becoming 10 pages long.

Read the latest on #COVID19 here: https://t.co/efBALdv47E  https://t.co/rW1JsDhXQZ https://t.co/5uF0paKa4I"
616,"Per @JoeBiden, all people 'with #coronavirus' will be 'taken care' - tests and services

Why are Politicians selecting who gets #medical assistance for one condition over another?

#DemDebate"
617,"When that song 
ALL BY MYSELF won’t leave your head 😣
.
Those that have sisters and or brothers, cherish that even more in times like this. JUST SAYING....

#bymyself #allbymyself #coronavirus #corona #games #keepbusy https://t.co/so5mYuiiAL"
618,"@SpringHillSuite Charleston SC, Thank You for allowing my family to cancel their reservation in response to the #CoronaVirus. We’ll book there again! Best customer service!!!"
619,Joe #Biden is sounding rather weak on the #coronavirus crisis response. Really not good enough.
620,"2nd Congressional Staffer Tests Positive; More Capitol Hill Offices Work Remotely

https://t.co/4LncF3xF0V

#BreakingNews #Breaking #Coronavirus #CoronavirusOutbreak #COVID19 #COVIDー19 #COVID_19 #COVID2019 #Collapse"
621,"The best strategy to stop #CoronaVirus #Covid19 
#StayHome
#QuedateEnCasa
#ResteChezToi"
622,LAPD has confirmed its first office to contract the #coronavirus. The patient is a supervisor in Pacific Division and expected to make a full recovery.
623,Biden wants to use the #coronavirus in order to strengthen the US military state 😐 #DemDebate #DemocraticDebate
624,Did the math this goes up about 1k per hour.... #coronavirus  https://t.co/mSdZd7DyOJ
625,Bernie is trying to appeal to the greater humanity in Americans and I’m not sure that’s actually a viable strategy considering America #DemDebate #coronavirus
626,"Steve Bannon's fingerprints are all over @realDonaldTrump's botched, bungled #coronavirus response. Bannon wants the entire world to believe all government is incompetent."
627,"Canadians abroad urged to return home while ‘commercial options still available’ #Canada #Toronto #Ontario #coronavirus #CoronaVirusUpdates #coronapocolypse 
https://t.co/vPRMqHshDK"
628,@SenSanders you just labeled me as a “greedy pharmaceutical exec” and said I spent today rubbing my hands together scheming to make a profit from #coronavirus. You’re wrong.  I spent all day planning to support and help providers deliver care to an overwhelmed system 1/2
629,"@SenSanders is speaking truth. If the government can move than $1 trillion to bail out the banks, they can move $ to support the livelihood, health, and safety of Americans. #DemDebate #coronavirus"
630,"man, this debate is hard to listen to. Neither one of them is credible as a leader, though for different reasons. The only reason Biden might have a chance is that Trump hasn't led well on #coronavirus either. But he has a chance to fix that."
631,"👏🏽🙌🏽👏🏽🙌🏽👏🏽 @BernieSanders talking about our amazing service/tipped workers!

&amp; calling out difference between Ebola and Corona. Mainly #coronavirus is a PANDEMIC!!!!!

 #DemocraticDebate"
632,Box office plunges to lowest level in over two decades amid #coronavirus pandemic https://t.co/Itivr1IR0u #COVID19
633,"Sanders: ""We have got to start paying attention to the most vulnerable."" The elderly stuck in their homes. The kids who need to learn. The homeless. #DemDebate #coronavirus #COVIDー19"
634,"Trump: ""Relax! Take it easy! Go enjoy a nice dinner!"" 

Enjoy the food you can't buy because there's nothing left at the store --  that you can't go buy because you're not supposed to leave your house -- and can't pay for anyway because your company/job shuttered.
#Coronavirus"
635,"Originally I had planned to board an Air Canada flight to Montréal today. But due to the cancellation of #WorldFigure I will spend my holiday at home with reading books, making walks through the forest and taking relaxing baths in the tub. Vacation in times of #coronavirus."
636,Little did @KensingtonCC know in 2010 that they'd be answering a problem from a decade later. #coronavirus #Solution https://t.co/gveJU2TRql
637,#restaurants don't need to close due to #coronavirus. They need to adapt. Most viruses die @ 150° We could #takeandbake our way out of the food scarcity seen @ #grocerystores
638,"From an evolutionary perspective, being able to transmit a virus this easily has to be an evolutionary flaw. This design of the human body is quite dangerous for an entire species whose main focus is reproduction and survival. #coronavirus #evolution  #evolutionary"
639,"BOJ to move forward policy meeting after Fed's rate cut

#coronavirus

https://t.co/1s3AV0P88S"
640,"#Coronavirus I will keep praying for everyone, each and every day.
Whether they are infected, or not.
You NEED it.
I WANT to provide it.
My Prayers that is."
641,500 Bed Hospitals built over night -Chinese Construction workers now watching debates and packing travel Bags? #coronavirus
642,"Sending #love and #prayers to everyone during the #COVID19 outbreak. #hope #coronapocolypse #COVIDー19 #coronavirus #CoronaVirusUpdates #mothermary #FindACure #LightTheWay 
https://t.co/t8TJorkb1P"
643,*everybody* deserves to be safe at a time like this.   #coronavirus https://t.co/oG3Wdy5DGs
644,"Self isolation, 7-days 14 days 28 days, does the government realise the consequences of this action, what if it's one month 2 months 3 months 🤔✌️🙏. #coronavirus ."
645,"In throes of a national crisis is no time to upend a healthcare system that is already facing immense burdens to serve sick patients.

Let’s follow @JoeBiden’s plan and remove concerns about costs associated with #coronavirus. Then we can focus on treatment and saving lives. https://t.co/qBNwWKVdsJ"
646,#Bourse US stock futures hit 'limit down' after Fed cuts interest rate to zero - CNN #coronavirus #Fed https://t.co/dsCyObgQOK
647,"PODCAST: Volatility in global markets creates havoc for US upstream, downstream | #crudeoil #LNG #natgas #petrochemicals #capex #coronavirus #covid19

Part 1: Upstream | https://t.co/UMW5JZc1rF
Part 2: Downstream | https://t.co/m7gvScCzKj https://t.co/6G5FHel064"
648,"Bernie is precisely right.  The #Coronavirus lucidly reveals why Medicare For All is needed.  

ESPECIALLY for poor and working class communities that will be disproportionately vulnerable to the pandemic.  

#DemDebate"
649,"I understand President Trump may enact something called the Stafford act. No, it is not Jim Stafford singing “Spiders and Snakes”, it quarantines all of us to our homes for two weeks. Make sure you have plenty of whatever you need and get the word out, just in case. #coronavirus"
650,"Who needs science? The #Pencedemic can just pray the #Coronavirus away.
#WorstPresidentInHistory
#SundayThoughts
#SundayMood
#CoronaOutbreak
#TrumpVirus
#CoronaVirusUpdates
#COVIDー19
#TrumpVirusCoverup
#DumpTrump2020
#CoronavirusPandemic https://t.co/EOA8afAIK8"
651,"Given  Pubs are  closed is it essential that Betting Shops and Casinos  should now make the decision to close with immediate effect 
#covidー19uk
#Coronavirusireland 
#coronavirus 
@paddypower 
@ColinDuffy5 
@BoyleSportsSK 
@NicolaMcGeady
@BarOneRacing 
@Ladbrokes 
@NeilRedFM"
652,"#Breaking: the #US Centre for Disease Control has recommended all gatherings of 50 people of more be banned for the next 8 weeks, as the country braces for a spike in #coronavirus cases. Latest in #7NEWS https://t.co/8bqYnd37XD"
653,"1st 10 minutes of #DemocraticDebate 

Biden wants everything free for ANY medical bill dealing w/ #coronavirus 

Bernie keeps hammering ANYONE needing medical care for a psychiatrist, a leg broken or ANYTHING for free for ?? long.

Tell me again about the OVERLOADED hospitals🤔"
654,Wait...am I seeing this right??? Y’all real annoying for this 🙄#coronavirus #COVIDー19 https://t.co/3vfPLV3mXV
655,"First @tomhanks now @JohnTravolta__ ? 

Get well soon, John :) May #Xenu eviscerate the virus from your being.

#coronavirus #COVID19 #wuhan #EveryonesChild #CDC #CoronavirusOutbreak #CoronaVirusSeattle #WashYourHands #FlattenTheCurve #WeAreInItTogether #StaytheFHome https://t.co/swvwYeJRdF"
656,"@CNN  If we deploy the military across the nation, will we devolve into a military state?
#DemDebate #DemocraticDebate #CNN #coronavirus"
657,"promoters and DJs, if you’re still throwing parties right now then you’re not apart of the solution, you are apart of the problem.  stop being selfish and opportunistic. #coronavirus"
658,"#Coronavirus: Health Ministry advises people to follow basic protective measures-

🌑Avoid participating in large gatherings

🌑If experiencing cough &amp; fever, avoid close contact with others

🌑Do not touch eyes, nose &amp; mouth without cleaning hands

🌑Do not Spit in public places https://t.co/K7UCelq2kR"
659,The Chinese media and relevant authorities should also think of appropriate ways to introduce China’s experiences in dealing with the #coronavirus to other countries hit by the disease. https://t.co/0LWzKRFQY1 https://t.co/EbMhukCdrv
660,"People we will get through this. Be civil. Be considerate. If you have TP, leave it for those who don't. People with allergies need OTCs, don't stock more than you can use. It expires. Don't fight in stores. We are in this together. We will survive, or not, together. #coronavirus"
661,#Coronavirus bruh why the fuck my mom buy so much toilet paper
662,"@GOP President Trump (@POTUS) was forced to admit #coronavirus is a crisis.

@realDonaldTrump continues to tweet attacks

Trump is not fit to be a leader."
663,Fourteen Days of Solitude: A Diary https://t.co/HKtwxhip1u #coronavirus #CoronaVtj https://t.co/DEXSakPVmv
664,"#Coronavirus: ""Irish government asking all pubs to close from tonight and asking people not to hold house parties"" https://t.co/OxkamIfriZ https://t.co/kL0gJx50by"
665,"The gloves are already coming off in the #DemDebate. #COVID19 is front and center. I was wondering how long it would take before the candidates started attacking each other. It took about 10 minutes 😄
#DemDebate2020 #DemocraticDebate #BernieSanders  #coronavirus #COVIDー19"
666,".@JoeBiden wants to call out the military over #Coronavirus. That power is reserved for Governors to call out the National Guard.  If Trump said that, he'd be called a DICTATOR!/sarc #democratdebate"
667,"“Seattle in the age of coronavirus: Not quite empty, but eerie” Thanks, ⁦@davidlgutman⁩ @seattletimes for writing our first draft of history today with your page 1 lead story on #coronavirus in #Seattle. Top Ten Seattle stories EVER. Who agrees?

 https://t.co/82SOHWzSEl"
